 	sample_0	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49	sample_50	sample_51	sample_52	sample_53	sample_54	sample_55	sample_56	sample_57	sample_58	sample_59	sample_60	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_67	sample_68	sample_69	sample_70	sample_71	sample_72	sample_73	sample_74	sample_75	sample_76	sample_77	sample_78	sample_79	sample_80	sample_81	sample_82	sample_83	sample_84	sample_85	sample_86	sample_87	sample_88	sample_89	sample_90	sample_91	sample_92	sample_93	sample_94	sample_95	sample_96	sample_97	sample_98	sample_99
EG10112	0.7559073692901536	0.04028281496952675	0.7269027169866035	0.06362030757156933	0.05165188770942919	0.5450539746988058	0.6408624648131109	0.16483366281164002	0.0011814725025881788	0.20358358900661647	0.6680248093721805	0.26485039291488255	0.9676153908040437	0.8092884117642187	0.06816922544413129	0.013941284390883673	0.8489027720371806	0.45392150257674724	0.2846998865612506	0.9579879961875774	0.00546910799749148	0.3577869941095351	0.42900177817929175	0.38879091767285595	0.1800003129620535	0.1396521934958205	0.9587830712950971	0.6816960748295748	0.025842224440576232	0.04282360505410833	0.01106858315597999	0.005021781657024062	0.2227431303488031	0.22002436044607374	0.04704865928645498	0.5279485520249977	0.5465733835226763	0.25057212365293036	0.20312783944497817	0.11506903285866273	0.28410472248582014	0.022841106590239666	0.45561415084661583	0.7364597643166787	0.2788864976537675	0.014737848594281892	0.03523633889887596	0.004911806022536237	0.056160099693921654	0.17784096254180998	0.7730692338201368	0.10029983773776346	0.012760194379799824	0.26752498643699424	0.1101495201620973	0.39144430294107485	0.3628460962264827	0.5535454347555115	0.5639019587180969	0.13603470743411641	0.9622149451230523	0.31567969585449934	0.38056753441572105	0.03431531279374993	0.04922359362943029	0.1438147792245606	0.8352732827975662	0.7455123256676799	0.01986415123633929	0.00514743500009842	0.5626013375324773	0.09362878399551153	0.15758725016394873	0.43837103828947843	0.5493249707276021	0.006652542336561399	0.36112344438626703	0.0839920915688003	0.0041059134389168665	0.03816271313328467	0.43017796600388236	0.5600496923777846	0.005415810598148011	0.7143076657393956	0.488914160871624	0.10760065722036824	0.052427728992721405	0.0021049795458099683	0.7638313289245653	0.9996582928957495	0.11034804239386266	0.9957494187889673	0.20262385126873306	0.9209465104279945	0.9445145844035149	0.8622982384217305	0.127657099878164	0.02498238797314015	0.3946451800717753	0.2793810965901921
EG11088	0.19507629753882133	0.3525638359899427	0.3621524812799088	0.3547109580143972	0.5558454438074328	0.2260236557759649	0.3112507229222676	0.34600186295900986	0.42951164087579513	0.27152906138920435	0.3169566392075184	0.31638247582544216	0.3468565458492332	0.23126223013140979	0.36221445582040307	0.36415613473929614	0.3062338017620532	0.33438231371748384	0.24726190844861193	0.22544761588824436	0.485212167377739	0.43351917084561126	0.33191987316588567	0.3280386929285191	0.33706192970317134	0.374999291127907	0.2631050382774441	0.12974269426094037	0.4948472961707379	0.47142423706095327	0.4235701341598166	0.4022336983058923	0.3475444492096593	0.3639013480298828	0.49757172692934154	0.3380187776008262	0.3380039761758653	0.4222105997718545	0.49169994120047406	0.4768897656528681	0.29168648339073106	0.4404437050112507	0.49098469110451476	0.24687419994686888	0.35775279505483404	0.3376265822305225	0.46260490852224645	0.43800279531780345	0.2509997813918805	0.4317063475694201	0.324189440340297	0.5129837785678807	0.4161477743567161	0.3521963053702825	0.4028838914433374	0.3273699176486363	0.3533456829956895	0.3386695381376395	0.28462494636465596	0.46196772209669534	0.22643027953196285	0.3613245883509405	0.3807262727392511	0.3788830683547931	0.33727921988765763	0.3599358310159138	0.2525429057028757	0.15390929898246242	0.42986877163380494	0.5450571441350016	0.17301988963767995	0.3758896150674545	0.48983457071374203	0.2665072827997843	0.3311906661001614	0.3874911592711773	0.2588615465133392	0.47728337813877303	0.43613779346654896	0.33021896094242553	0.3062104869590393	0.334308372347941	0.3860730353383376	0.3316856237038733	0.47867576712046905	0.39256458583613985	0.27159057130592157	0.41754952332650086	0.3395877915067233	0.15408778936579495	0.34242941077948286	0.26951396811845735	0.22185229358785272	0.4146040647168283	0.3767235393808803	0.21971763474716277	0.3405513236225579	0.43528801868096517	0.3273649950642483	0.2816075378252855
EG10489	0.9009536802566214	0.08921965185907102	0.3625896521975968	0.21021451249181602	0.12061348125784709	0.5306740769513365	0.3316505160911725	0.18449422686696657	0.07463903526923427	0.2960105199985796	0.05633465611107705	0.4977853675576979	0.922141330703854	0.33911868160786324	0.26723170029906057	0.1090730327254974	0.54141566478288	0.5551684752047187	0.31529098857849397	0.7614764161689597	0.0836922019132728	0.4406806837704433	0.0966985532056493	0.05616103954404009	0.13540912945969563	0.19995555995906167	0.5803099271579012	0.4440616085085649	0.20953597530443924	0.1887347941459752	0.22363237991478857	0.02827353391111977	0.22633040502479884	0.16259515475667316	0.11929609296240525	0.5747450731289154	0.11137684080745057	0.31887223874606846	0.13655808081257256	0.10117895964635229	0.3155165977287429	0.018349642485276145	0.48618626155318606	0.6210046937078756	0.32973331524301286	0.16128052694170508	0.22822409768162236	0.08182252217708591	0.26046563674716444	0.09570134343297804	0.7947886589185004	0.06732950175601118	0.1861873445044964	0.49556129810837996	0.2509279259212251	0.24928526085217517	0.45970973303184454	0.15611691205907524	0.6885559154491927	0.19516349378419592	0.5467949165772944	0.31429093539503805	0.1631851625125446	0.22469926366247048	0.17861231614297074	0.3048815864222781	0.7882687772124233	0.4924098071327749	0.19213200462250196	0.17613481333919126	0.4594022264053835	0.18060654128539266	0.310240997084802	0.2664766128795272	0.1793945536421907	0.14753444470803195	0.321983876270388	0.25190071757621374	0.16071585808010327	0.28687464470484675	0.5580131790086007	0.15299707748365762	0.12334918159148864	0.24348227419100385	0.4847200555790761	0.2954422690335624	0.21253878212871977	0.2246357917493129	0.7245367375220746	0.8944149153120022	0.16989540311096088	0.2902688701499246	0.37327113076943824	0.13538806435061354	0.7154536982305817	0.11436616492658717	0.2875796230890658	0.2245595061866382	0.1951112823090154	0.26785194906342447
EG10547	0.3421227498380598	0.5811939442940469	0.049747121189054444	0.6622215669077962	0.1441087285289292	0.8941839924429803	0.06143321294976764	0.7824482931048622	0.2792233416371607	0.7376375901514198	0.3589347744515706	0.8719729091860607	0.5299029717077276	0.5511592436933408	0.40951952662429936	0.8115416614819279	0.6283345682380044	0.028012374216781634	0.8094645087321752	0.8218852488494663	0.46865992435018505	0.2444981340171683	0.746887827265482	0.43768695074690506	0.2151112287010035	0.14204207083966167	0.3531563084031349	0.9507338694007601	0.0034206229484613393	0.527898832367765	0.3978312395135247	0.1626529970407811	0.12275257701597075	0.8590627787208969	0.09679135366008466	0.020241825492704903	0.9241876150464304	0.7321885762875927	0.24858848935152858	0.4732685275923564	0.07119157243058502	0.5434588698588254	0.17037255907094712	0.8171356074280383	0.07840633515938841	0.30802725286624183	0.46240528486782456	0.37847897537760183	0.9686804263199551	0.2740435773874932	0.3883035551504416	0.41970944019698664	0.7230359971624623	0.4295299773365443	0.597244695881743	0.7754848271241619	0.016696672133521405	0.21382288358868923	0.44679566691449807	0.3559867735046454	0.6801470245974744	0.737169616225383	0.6234969288430262	0.44480835012368325	0.6875132677612988	0.5809778644208307	0.39448576827396903	0.9720565151120367	0.665782162156957	0.22482752976291834	0.996314423497561	0.5109333221904583	0.5961790431174551	0.2474786913578577	0.5953726946757223	0.5059815092560304	0.9387969580626161	0.6542874500742918	0.19039438386303226	0.3972391971918618	0.8590450011462405	0.3927164733072967	0.051161936169848425	0.3011474281240844	0.01801589770302425	0.06368397040775334	0.9866498614234811	0.23869239670702205	0.8794447533362695	0.8528457876385964	0.3836552463487527	0.6153017162873703	0.9740853678207192	0.2810022988268294	0.11330348292095882	0.8128656054642396	0.5682212616768577	0.24463114254524773	0.3118304004944086	0.9361318264829086
EG30108	0.2576324702486758	0.5256862049848673	0.6024610113714522	0.5101153282766605	0.5119110218249395	0.4127619639003574	0.5195932889487151	0.5252655196854767	0.5230296422427873	0.42769151909791836	0.5818804464706027	0.4385324350432132	0.644313002898662	0.43795237682798027	0.6077655720435976	0.44151668504746433	0.46474300088981885	0.7902051086635163	0.4882837796706564	0.4517830366743511	0.7342532793258103	0.6648672209309962	0.4926481138610182	0.6171018673701446	0.6173926551794381	0.6958703495329188	0.575570985548472	0.25521041314548654	0.7658414125436226	0.5670662731242109	0.5174224932933573	0.7846902678934508	0.6706843246408524	0.48322006942307855	0.7488105085132029	0.7416307429042184	0.37760569281335793	0.45227485787856747	0.7988357588144145	0.5986386643474823	0.604403839041152	0.6342578150949906	0.55882043245931	0.4840046810081689	0.6102404456351169	0.6724401081980511	0.6289910381594003	0.5346522194243776	0.1705797747278742	0.6836548223705796	0.5418111374458919	0.6307307785226894	0.4095844820022555	0.4202472280532319	0.5440198118270063	0.47555268942180334	0.5898574574486961	0.48629971735438304	0.46804091555133	0.649999908343428	0.5942161651647453	0.370137994539813	0.6296410140841674	0.6682624559548984	0.5150761801445095	0.6353538499103448	0.6678960390330577	0.28626460803406567	0.528706286679606	0.6377637316759261	0.2147167288472522	0.5879652465394205	0.6390175994232699	0.6653025409531385	0.5340489862988121	0.6991976332452663	0.38488936793085465	0.6872456609415177	0.6499998381765111	0.5393775070426691	0.35852510434646934	0.697548823313884	0.7765068517586015	0.586225469512012	0.6619396118846644	0.5887613163160588	0.294865063997154	0.6512690977256057	0.4542339385814715	0.3799193669007076	0.49382421486922284	0.5932178715304349	0.2396785226169133	0.7690348517717376	0.6663735496234595	0.4652748796858073	0.5486844003054655	0.727433138355997	0.6805170597575375	0.3151426545288588
EG10672	0.20641872652055565	0.2552260008989092	0.29943589908256496	0.25240106036376797	0.2838763784862412	0.24543229111931264	0.2446694338514506	0.2722861329773688	0.33547965555038806	0.38102604331372847	0.24090375966101835	0.22502653374039208	0.30682999975845066	0.28650244500430994	0.2679771596403323	0.23356493222433145	0.2318288485190012	0.348807824416673	0.2970624667092262	0.19081994195468485	0.2894977927505962	0.3025750742110338	0.3067500215130833	0.21606953189531908	0.3255539383667634	0.4095253448089617	0.2019855090783677	0.14096078284637098	0.3761493641138491	0.2244918785742232	0.3739222001760575	0.25655075411937767	0.41338335907198515	0.24701095220447053	0.3160168310467866	0.3760686005842186	0.23571994086214837	0.29505941558626175	0.34962081834584136	0.25453596215402313	0.37055771421605305	0.2544249490492791	0.28195255430962207	0.19927686823689644	0.363914169772453	0.24546311216858885	0.348513718068363	0.36356606516876117	0.12190561920703122	0.28884139322417174	0.3276037004675584	0.38072482911581085	0.2753635822156588	0.24566805225468916	0.2742177262883102	0.19786827255091888	0.2865581673152112	0.31123823545459245	0.2264249411685792	0.2514329612218867	0.3222074159836932	0.22595442227060902	0.23128971616132113	0.3033155909182603	0.2297183046673402	0.31136568674345816	0.26838944442860996	0.1356440168424872	0.2682313181784391	0.24264533462833912	0.05813364717028534	0.3315275990962026	0.2573113956536047	0.3658670625169479	0.3423827675997255	0.24077233573021653	0.23544830541523873	0.2755300801276097	0.35552899596700416	0.305260255966293	0.22863676824473161	0.20286839335990423	0.29711266644796336	0.3141031952422377	0.3867427153730817	0.25487038051658095	0.09096368864734579	0.32415728946089634	0.28996870837351785	0.1747623863773836	0.29806523959170744	0.2898799210144725	0.12202715573449971	0.2793785508368849	0.32883579454949463	0.21505026970189234	0.3428976688837398	0.26347117015719523	0.3113730372482452	0.2527921200711717
EG30074	0.36411280199559704	0.6807164672247281	0.487189456665362	0.3404599993700156	0.5846265810623702	0.3608840378852455	0.4811249871542396	0.639199597235495	0.62366567293006	0.3372075115574828	0.5043785478888196	0.38872350171442344	0.5430429111452172	0.49810397482871344	0.5575162519536774	0.4093297286241511	0.3968647289154457	0.6831497309429218	0.3756564889805069	0.4861143297760855	0.9214830375754103	0.6518672741082051	0.5754116467497246	0.7066044160172952	0.6331665832291361	0.6276941224144599	0.5723439055439935	0.27465467052241926	0.7380444321168527	0.5799415110452315	0.6812008701846908	0.5810926526398632	0.7170773128601117	0.41984447688574006	0.7163378321488176	0.7633041723205448	0.24374414367585565	0.3885128681341553	0.7532868879726083	0.5322408981806784	0.48518203065732357	0.5872027092620631	0.641915116329267	0.5537684725288414	0.6214567692019797	0.4416082113835475	0.536816321237444	0.4732314048935097	0.21230778516679313	0.5968760772809324	0.6587027464791302	0.5738036512182201	0.34378313350235495	0.5006740591387474	0.622241255788752	0.4356712631409806	0.6766978153618788	0.6312572875301562	0.5458214700333359	0.5420614532556882	0.4741736505301647	0.3348185948639768	0.4782863002531862	0.5344525397253863	0.38516204241514757	0.74152864951137	0.4084194704792261	0.295155253018179	0.5436271154728767	0.626373552932131	0.18775848246465837	0.41891264596808325	0.4319903756826583	0.5235437473845928	0.5619762942422343	0.5436008370139266	0.3359999333948904	0.5540387117108257	0.6569752097624424	0.5822861396790258	0.3756167769929379	0.5404779682474078	0.45143136884532464	0.7361800607682536	0.5088479865728843	0.5807452553874334	0.22198587880521026	0.7674221406908098	0.43417698643101427	0.19625309269737723	0.535092830022036	0.502779970168851	0.23617702746319724	0.5406827393880769	0.6122586357096046	0.4772090149633358	0.6626894920981643	0.6425069876414418	0.6918067377247847	0.30756688305255225
EG10325	0.10157270840381954	0.8299023716749862	0.18748744670649858	0.8457267534377481	0.7168127521187688	0.1965140253106798	0.23026641815229937	0.6676744529965883	0.9927671310538715	0.3533012892179127	0.2421060909821985	0.4554531183969877	0.08369775855862031	0.12466760105974194	0.7367432878915292	0.9078888110980378	0.17665963433011145	0.22291652536211543	0.3917622923100317	0.0760943836839779	0.9624905095402052	0.24332479281755645	0.32215357760808594	0.31695353900842355	0.4469886316929468	0.5760985294904614	0.052787963732432004	0.15622221576175538	0.9095827963807028	0.8443429630164198	0.9638751641887776	0.9335622380650842	0.39377635736635336	0.4798484566059532	0.6840138951074628	0.1897811753737894	0.1989299536282111	0.5408204612215283	0.48991970557971803	0.6711010172722202	0.5613314397700502	0.8834423052420811	0.2884491847573653	0.24326045108300348	0.44450225122402276	0.6320016863364625	0.8262445853684376	0.9701099527661364	0.7941169987261277	0.816162543814218	0.12453538827889844	0.7776891856669969	0.8908986144786919	0.38461452699653614	0.5873890077232684	0.22547034760583579	0.35940185379270334	0.30279779416169383	0.19040911744614958	0.5086667756862805	0.07197679148168061	0.3834078614727019	0.24253143347840148	0.8116346912198033	0.6500004000771847	0.5690082848457783	0.18401538303447568	0.17509498904383697	0.8724488063800288	0.9461442369554142	0.23310872998805968	0.6356681129800517	0.36906454988743354	0.31337251375595276	0.24970646497440274	0.9640921702670923	0.404330051265743	0.7608237429863867	0.9746341488675558	0.841751239756415	0.3033604867639163	0.20768215744228882	0.9601661339353744	0.1975895117015378	0.24334247784344146	0.6745409132696683	0.7538986449953688	0.989498292160807	0.07878957499998963	0.00474171543422914	0.5288090043488484	0.01685221131954405	0.4454866024021733	0.10731696893007284	0.06635814757345875	0.08829413373646149	0.5807720332283723	0.8254175059626466	0.3320845148884701	0.43738960261543663
EG12093	0.226754436571816	0.05273476578945984	0.18005064268415796	0.05806157977052002	0.050028987174306885	0.2061787868141485	0.16753493991111587	0.07716544535136184	0.039769644785357904	0.09670852533250063	0.16294525977685656	0.11000633155441283	0.2566857051266049	0.1860392094153226	0.05483495503853757	0.04331096722563052	0.23545367948725215	0.1422723495318126	0.10394100828094077	0.27156070723135645	0.05828848800235424	0.13011585574810255	0.12942918879677584	0.155630856192526	0.08582765778268307	0.05653144607728997	0.27290688552142744	0.22490454253996395	0.045325790704687764	0.06486217331174658	0.04569132811389933	0.04296973130254876	0.08355590772361954	0.08512544450507872	0.061717438416650686	0.1807121811743648	0.18577548253666726	0.08069860877797762	0.10458171576181276	0.05792722354491474	0.10733541674858228	0.049008477425593396	0.12893639797269105	0.15030359834441773	0.08390921242492211	0.041713979071822276	0.04486689850948131	0.04208297729477179	0.05808705877042018	0.06451249265670406	0.3140857735597103	0.0637418439066793	0.051315865898363885	0.07362924163898482	0.10719157480549212	0.13909907015907289	0.13390766355460074	0.15381273488643565	0.17088760983050166	0.07200895775084927	0.23133154545794968	0.12859147263148238	0.12274764810285094	0.06647711721930687	0.07147536708282029	0.07187869920268697	0.20403990563939783	0.16790784992575253	0.056420275702424506	0.04794527029946359	0.10457664865452411	0.06966310496570369	0.09217649566339998	0.14840589629733936	0.18215582689375487	0.035910183953536574	0.1124803211026595	0.05913343757551351	0.0389813714164254	0.04912753916031484	0.18750545483608833	0.15830978271929705	0.038352518624602885	0.2143594580134082	0.16042529550803153	0.061594710202642566	0.05304797673514426	0.032205758416480386	0.3808257809907429	0.3331956061988411	0.06825203202775314	0.2708343405592531	0.0801296638561213	0.2747821823605581	0.2755071357669788	0.2248900150038566	0.07678208174122847	0.047055067866091926	0.10557084946799054	0.08336617128254684
EG10338	0.7136198203466668	0.12958806444487392	0.43304574266470564	0.9919372816795136	0.22473402434530376	0.48856412488102524	0.6292819809266148	0.34422074905794076	0.33507519668217456	0.9167236168884245	0.0173872659938523	0.9205683699659852	0.8901432897745499	0.24826837198936852	0.9649563942966553	0.31194666209868427	0.3422932908896532	0.7022689785376034	0.7467415187334246	0.5775581121703118	0.2007247413410651	0.6565634047722916	0.08213769351667585	0.03078253669877929	0.17272487775863943	0.5236975954532023	0.6651769882378026	0.47535765437853933	0.6912273833772663	0.7082866140915223	0.8333506568542403	0.05027800420026767	0.2546223957362553	0.19559902130445	0.48901424069998856	0.481580394371094	0.04901825951408979	0.7333091308348776	0.21423319819389797	0.23858203381881787	0.5528169302759979	0.03817309575672194	0.5653988591084285	0.8284434489890283	0.728338249859946	0.4449510385219514	0.8350583926483313	0.23709483457758102	0.8709646638208216	0.13614934968934286	0.6596217976295823	0.0952730787657323	0.5819465201109022	0.9657281333337514	0.6052402921275497	0.20295803343714355	0.6557187034204721	0.1580506949485625	0.9145194929980145	0.33586512705938565	0.24091918538876958	0.5751586368140619	0.12356070518907943	0.7440310265460738	0.5356225013234638	0.8862759259849408	0.832272480170054	0.4619832770928161	0.9181696406163914	0.8014494342464037	0.6759706921757931	0.36293015848553106	0.569949827874974	0.33058061260771754	0.1251651308365146	0.727373009100454	0.5183398664012472	0.5677536494025769	0.42944779754538825	0.8794955373189225	0.8121294592616825	0.12321815035893516	0.2532012415657854	0.11467409105227633	0.9764991672066321	0.8068164530121874	0.9265412987039333	0.7163018850103888	0.986346458698895	0.7736347096372302	0.29018440414036534	0.16652629958711682	0.7896537405782321	0.05891284875407983	0.7310416143168108	0.02934138270987868	0.6813508882042205	0.9187235652930984	0.21456880266855466	0.5319756022930392
